AUTHOR,TITLE,FORM,TYPE
"BOTTICELLI, Sandro",Madonna and Child with an Angel,painting,religious
"BOTTICELLI, Sandro",Madonna and Child with an Angel (detail),painting,religious
"BOTTICELLI, Sandro",The Return of Judith to Bethulia,painting,religious
"BOTTICELLI, Sandro",The Discovery of the Murder of Holofernes,painting,religious
"BOTTICELLI, Sandro",Three Scenes from the Story of Esther,painting,religious
"BOTTICELLI, Sandro",Virgin and Child with Young St John the Baptist,painting,religious
"BOTTICELLI, Sandro",Adoration of the Magi,painting,religious
"BOTTICELLI, Sandro",Adoration of the Magi (detail),painting,religious
"BOTTICELLI, Sandro",Adoration of the Magi,painting,religious
"BOTTICELLI, Sandro",The Adoration of the Magi (detail),painting,religious
"BOTTICELLI, Sandro",The Adoration of the Magi (detail),painting,religious
"BOTTICELLI, Sandro",The Adoration of the Magi (detail),painting,religious
"BOTTICELLI, Sandro",St Sebastian,painting,religious
"BOTTICELLI, Sandro",The Birth of Christ,painting,religious
"BOTTICELLI, Sandro",Madonna of the Sea,painting,religious
"BOTTICELLI, Sandro",St Augustine,painting,religious
"BOTTICELLI, Sandro",Annunciation,painting,religious
"BOTTICELLI, Sandro",Adoration of the Magi,painting,religious
"BOTTICELLI, Sandro",Annunciation (detail),painting,religious
"BOTTICELLI, Sandro",Madonna and Child with Eight Angels,painting,religious
"BOTTICELLI, Sandro",Annunciation,painting,religious
"BOTTICELLI, Sandro",Madonna of the Book (Madonna del Libro),painting,religious
"BOTTICELLI, Sandro",Madonna of the Magnificat,painting,religious
"BOTTICELLI, Sandro",Madonna of the Magnificat,painting,religious
"BOTTICELLI, Sandro",Madonna of the Magnificat (Madonna del Magnificat),painting,religious
"BOTTICELLI, Sandro",Madonna of the Magnificat (detail),painting,religious
"BOTTICELLI, Sandro",Madonna of the Magnificat (detail),painting,religious
"BOTTICELLI, Sandro",Madonna of the Pomegranate (Madonna della Melagrana),painting,religious
"BOTTICELLI, Sandro",Madonna of the Pomegranate (detail),painting,religious
"BOTTICELLI, Sandro",Virgin and Child with Six Angels and the Baptist,painting,religious
"BOTTICELLI, Sandro",Virgin and Child with Two Angels,painting,religious
"BOTTICELLI, Sandro",Virgin and Child with Two Angels (detail),painting,religious
"BOTTICELLI, Sandro",Virgin and Child with St John the Baptist and an Angel,painting,religious
"BOTTICELLI, Sandro",Virgin and Child with St John the Baptist and an Angel (detail),painting,religious
"BOTTICELLI, Sandro",Virgin and Child,painting,religious
"BOTTICELLI, Sandro",Virgin and Child (detail),painting,religious
"BOTTICELLI, Sandro",The Virgin and Child Enthroned (Bardi Altarpiece),painting,religious
"BOTTICELLI, Sandro",Bardi Altarpiece (detail),painting,religious
"BOTTICELLI, Sandro",The Annunciation,painting,religious
"BOTTICELLI, Sandro",The Annunciation (detail),painting,religious
"BOTTICELLI, Sandro",Cestello Annunciation (in frame),painting,religious
"BOTTICELLI, Sandro",Cestello Annunciation (in frame),painting,religious
"BOTTICELLI, Sandro",Cestello Annunciation,painting,religious
"BOTTICELLI, Sandro",Cestello Annunciation (detail),painting,religious
"BOTTICELLI, Sandro",Cestello Annunciation (detail),painting,religious
"BOTTICELLI, Sandro",Cestello Annunciation (detail),painting,religious
"BOTTICELLI, Sandro",Cestello Annunciation (detail),painting,religious
"BOTTICELLI, Sandro",The Virgin Adoring the Child,painting,religious
"BOTTICELLI, Sandro",The Virgin and Child with Four Angels and Six Saints (Pala di San Barnaba),painting,religious
"BOTTICELLI, Sandro",Pala di San Barnaba (detail),painting,religious
"BOTTICELLI, Sandro",Pala di San Barnaba (detail),painting,religious
"BOTTICELLI, Sandro",Vision of St Augustine,painting,religious
"BOTTICELLI, Sandro",Christ in the Sepulchre,painting,religious
"BOTTICELLI, Sandro",Salome with the Head of St John the Baptist,painting,religious
"BOTTICELLI, Sandro",Extraction of St Ignatius' Heart,painting,religious
"BOTTICELLI, Sandro",Scenes on the left wall,painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses,painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses (detail),painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses (detail),painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses (detail),painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses (detail),painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses (detail),painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses (detail),painting,religious
"BOTTICELLI, Sandro",The Trials and Calling of Moses (detail),painting,religious
"BOTTICELLI, Sandro",The Punishment of Korah and the Stoning of Moses and Aaron,painting,religious
"BOTTICELLI, Sandro",The Punishment of Korah and the Stoning of Moses and Aaron (detail),painting,religious
"BOTTICELLI, Sandro",The Punishment of Korah and the Stoning of Moses and Aaron (detail),painting,religious
"BOTTICELLI, Sandro",The Punishment of Korah and the Stoning of Moses and Aaron (detail),painting,religious
"BOTTICELLI, Sandro",The Punishment of Korah and the Stoning of Moses and Aaron (detail),painting,religious
"BOTTICELLI, Sandro",The Punishment of Korah and the Stoning of Moses and Aaron (detail),painting,religious
"BOTTICELLI, Sandro",The Punishment of Korah and the Stoning of Moses and Aaron (detail),painting,religious
"BOTTICELLI, Sandro",St Sixtus II,painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ,painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Three Temptations of Christ (detail),painting,religious
"BOTTICELLI, Sandro",Primavera,painting,religious
"BOTTICELLI, Sandro",Primavera,painting,mythological
"BOTTICELLI, Sandro",Primavera,painting,mythological
"BOTTICELLI, Sandro",Primavera (detail),painting,mythological
"BOTTICELLI, Sandro",Primavera (detail),painting,mythological
"BOTTICELLI, Sandro",Primavera (detail),painting,mythological
"BOTTICELLI, Sandro",Primavera (detail),painting,mythological
"BOTTICELLI, Sandro",Primavera (detail),painting,mythological
"BOTTICELLI, Sandro",Primavera (detail),painting,mythological
"BOTTICELLI, Sandro",Primavera (detail),painting,mythological
"BOTTICELLI, Sandro",Pallas and the Centaur,painting,mythological
"BOTTICELLI, Sandro",Pallas and the Centaur (detail),painting,mythological
"BOTTICELLI, Sandro",The Birth of Venus,painting,mythological
"BOTTICELLI, Sandro",The Birth of Venus,painting,mythological
"BOTTICELLI, Sandro",The Birth of Venus (detail),painting,mythological
"BOTTICELLI, Sandro",The Birth of Venus (detail),painting,mythological
"BOTTICELLI, Sandro",The Birth of Venus (detail),painting,mythological
"BOTTICELLI, Sandro",The Birth of Venus (detail),painting,mythological
"BOTTICELLI, Sandro",Venus and Mars,painting,mythological
"BOTTICELLI, Sandro",Venus and Mars (detail),painting,mythological
"BOTTICELLI, Sandro",Venus and the Three Graces Presenting Gifts to a Young Woman,painting,mythological
"BOTTICELLI, Sandro",A Young Man Being Introduced to the Seven Liberal Arts,painting,mythological
"BOTTICELLI, Sandro",Portrait of a Young Man,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Lady,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Young Woman,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Man with a Medal of Cosimo the Elder,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Young Man Holding a Roundel,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Young Man Holding a Roundel (detail),painting,portrait
"BOTTICELLI, Sandro",Giuliano de' Medici,painting,portrait
"BOTTICELLI, Sandro",Portrait of Giuliano de' Medici,painting,portrait
"BOTTICELLI, Sandro",Giuliano de' Medici,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Young Woman,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Young Woman,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Young Man,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Young Man,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Man,painting,portrait
"BOTTICELLI, Sandro",Portrait of Lorenzo di Ser Piero Lorenzi,painting,portrait
"BOTTICELLI, Sandro",Portrait of Dante,painting,portrait
"BOTTICELLI, Sandro",Portrait of a Youth,painting,portrait
"BOTTICELLI, Sandro",Coronation of the Virgin (San Marco Altarpiece),painting,religious
"BOTTICELLI, Sandro",Coronation of the Virgin (detail),painting,religious
"BOTTICELLI, Sandro",Coronation of the Virgin (detail),painting,religious
"BOTTICELLI, Sandro",St John on Patmos,painting,religious
"BOTTICELLI, Sandro",St Augustine in His Cell,painting,religious
"BOTTICELLI, Sandro",Annunciation,painting,religious
"BOTTICELLI, Sandro",St Jerome in Penitence,painting,religious
"BOTTICELLI, Sandro",Miracle of St Eligius,painting,religious
"BOTTICELLI, Sandro",Calumny of Apelles (detail),painting,mythological
"BOTTICELLI, Sandro",Lamentation over the Dead Christ with Saints,painting,religious
"BOTTICELLI, Sandro",Lamentation over the Dead Christ,painting,religious
"BOTTICELLI, Sandro",Lamentation over the Dead Christ (detail),painting,religious
"BOTTICELLI, Sandro",Holy Trinity (Pala della Convertite),painting,religious
"BOTTICELLI, Sandro",Holy Trinity (detail),painting,religious
"BOTTICELLI, Sandro",St Dominic,painting,religious
"BOTTICELLI, Sandro",St Augustine in His Cell,painting,religious
"BOTTICELLI, Sandro",The Last Communion of St Jerome,painting,religious
"BOTTICELLI, Sandro",The Last Communion of St Jerome (detail),painting,religious
"BOTTICELLI, Sandro",Madonna and Child and the Young St John the Baptist,painting,religious
"BOTTICELLI, Sandro",Head of an Angel,painting,religious
"BOTTICELLI, Sandro",The Virgin and Child with Three Angels (Madonna del Padiglione),painting,religious
"BOTTICELLI, Sandro",Christ Crowned with Thorns,painting,religious
"BOTTICELLI, Sandro",Crucifixion,painting,religious
"BOTTICELLI, Sandro","The Transfiguration, St Jerome and St Augustine",painting,religious
"BOTTICELLI, Sandro",Judith Leaving the Tent of Holofernes,painting,religious
"BOTTICELLI, Sandro",Agony in the Garden,painting,religious
"BOTTICELLI, Sandro",The Mystical Nativity,painting,religious
"BOTTICELLI, Sandro",The Mystical Nativity (detail),painting,religious
"BOTTICELLI, Sandro",The Mystical Nativity (detail),painting,religious
"BOTTICELLI, Sandro",The Mystical Nativity (detail),painting,religious
"BOTTICELLI, Sandro",Adoration of the Magi,painting,religious
"BOTTICINI, Francesco",Coronation of the Virgin,painting,religious
"BOTTICINI, Francesco","Madonna with Child, St John the Baptist, and Angels",painting,religious
"BOTTICINI, Francesco",The Three Archangels with Tobias,painting,religious
"BOTTICINI, Francesco",Madonna and Child with the Infant St John the Baptist in a Landscape,painting,religious
"BOTTICINI, Francesco",Virgin and Child,painting,religious
"BOTTICINI, Francesco",Madonna and Two Angels Adoring the Christ Child,painting,religious
"BOTTICINI, Francesco",Virgin and Child Enthroned,painting,religious
"BOTTICINI, Raffaello",The Adoration of the Magi,painting,religious
"BOUCHER, François",Allegory of Painting,painting,mythological
"BOUCHER, François",Allegory of Music,painting,mythological
"BOUCHER, François",Allegory of Poetry,painting,mythological
"BOUCHER, François",Allegory of Music,painting,mythological
"BOUCHER, François",Rinaldo and Armida,painting,mythological
"BOUCHER, François",The Birth of Venus,painting,mythological
"BOUCHER, François",The Birth of Venus (detail),painting,mythological
"BOUCHER, François",The Education of Cupid,painting,mythological
"BOUCHER, François",Diana Resting after her Bath,painting,mythological
"BOUCHER, François",Diana Resting after her Bath (detail),painting,mythological
"BOUCHER, François",Diana after the Hunt,painting,mythological
"BOUCHER, François",The Forest,painting,landscape
"BOUCHER, François",Landscape near Beauvais,painting,landscape
"BOUCHER, François",Hercules and Omphale,painting,mythological
"BOUCHER, François",Madame Boucher (?),painting,portrait
"BOUCHER, François",An Autumn Pastoral,painting,landscape
"BOUCHER, François",An Autumn Pastoral (detail),painting,landscape
"BOUCHER, François",The Rape of Europa,painting,mythological
"BOUCHER, François",The Rape of Europa,painting,mythological
"BOUCHER, François",Venus Demanding Arms from Vulcan for Aeneas,painting,mythological
"BOUCHER, François",Adoration of the Shepherds,painting,religious
"BOUCHER, François",Girl Reclining (Louise O'Murphy),painting,portrait
"BOUCHER, François",Pastoral Landscape,painting,landscape
"BOUCHER, François",Portrait of Marquise de Pompadour,painting,portrait
"BOUCHER, François",Madame de Pompadour,painting,portrait
"BOUCHER, François",Portrait of Marquise de Pompadour,painting,portrait
"BOUCHER, François",Marquise de Pompadour at the Toilet-Table,painting,portrait
"BOUCHER, François",Madame Bergeret,painting,portrait
"BOUCHER, François",Apollo Revealing his Divinity before the Shepherdess Isse,painting,mythological
"BOUCHER, François",The Rising of the Sun,painting,mythological
"BOUCHER, François",The Setting of the Sun,painting,mythological
"BOUCHER, François",Pan and Syrinx,painting,mythological
"BOUCHER, François",The Mill,painting,landscape
"BOUCHER, François",The Mill at Charenton,painting,landscape
"BOUCHER, François",The Bath of Venus,painting,mythological
"BOUCHER, François",The Sleep of Venus,painting,mythological
"BOUCHER, François",The Toilet of Venus,painting,mythological
"BOUCHER, François",Toilet of Venus,painting,mythological
"BOUCHER, François",Triumph of Venus,painting,mythological
"BOUCHER, François",Vulcan Presenting Venus with Arms for Aeneas,painting,mythological
"BOUCHER, François",Vulcan Presenting Arms to Venus for Aeneas,painting,mythological
"BOUDEWIJNS, Adriaen Frans",Extensive River Landscape,painting,landscape
"BOUDEWIJNS, Adriaen Frans",Extensive Mountainous Landscape,painting,landscape
"BOUDEWIJNS, Adriaen Frans",Landscape with Travellers,painting,landscape
"BOUDIN, Eugène","Beach Scene, Trouville",painting,landscape
"BOUDIN, Eugène","Beach Scene, Trouville",painting,landscape
"BOUDIN, Eugène","Beach Scene, Trouville",painting,landscape
"BOUDIN, Eugène",Bathers on Trouville Beach,painting,landscape
"BOUDIN, Eugène",Beach at Trouville,painting,landscape
"BOUDIN, Eugène",The Pier at Deauville,painting,landscape
"BOUDIN, Eugène",Princess Pauline Metternich,painting,portrait
"BOUDIN, Eugène","Dordrecht, the Windmills",painting,landscape
"BOUDIN, Eugène",Laundresses by a Stream,painting,landscape
"BOUDIN, Eugène",View of Trouville or The Harbour at Trouville,painting,landscape
"BOUDIN, Eugène",Figures on the Beach,painting,landscape
"BOUDIN, Eugène",Cliffs and Yellow Boats at Étretat,painting,landscape
"BOUDIN, Eugène",Summer at Trouville,painting,landscape
"BOUDIN, Eugène",Sailing Ships at Deauville,painting,landscape
"BOUGH, Samuel",Castle Ruins on a Cliff Edge,painting,landscape
"BOUGH, Samuel",A Sunny Day in Iona,painting,landscape
"BOUGUEREAU, William-Adolphe",The Birth of Venus,painting,mythological
"BOUGUEREAU, William-Adolphe",Girl with a Child,painting,portrait
"BOUGUEREAU, William-Adolphe",Tobias Saying Farewell to his Father,painting,religious
"BOULIAR, Marie Geneviève",Self-Portrait,painting,portrait
"BOULIAR, Marie Geneviève",Self-Portrait,painting,portrait
"BOULIAR, Marie Geneviève",Self-Portrait as Aspasia,painting,portrait
"BOULLOGNE, Bon",Triumph of Aphrodite,painting,mythological
"BOULLOGNE, Bon",Hippomenes and Atalanta,painting,mythological
"BOULLOGNE, Bon",Jephtha's Daughter,painting,religious
"BOULLOGNE, Bon",St Nicholas Resuscitates the Children,painting,religious
"BOULLOGNE, Louis the Younger",Nessus and Dejanira,painting,mythological
"BOULLOGNE, Louis the Younger",Earth,painting,mythological
"BOULLOGNE, Louis the Younger","Thalia and Erato, Muses of Comedy",painting,mythological
"BOULLOGNE, Louis the Younger",Joseph in Prison,painting,religious
"BOULLOGNE, Louis the Younger",Conversion of St Paul,painting,religious
